date,cases,death,country,population
2020-02-12T15:00:00Z,0,0,Canada,37411038
2020-02-11T15:00:00Z,0,0,Canada,37411038
2020-02-10T15:00:00Z,0,0,Canada,37411038
2020-02-09T15:00:00Z,0,0,Canada,37411038
2020-02-08T15:00:00Z,0,0,Canada,37411038
2020-02-07T15:00:00Z,0,0,Canada,37411038
2020-02-06T15:00:00Z,2,0,Canada,37411038
2020-02-05T15:00:00Z,0,0,Canada,37411038
2020-02-04T15:00:00Z,1,0,Canada,37411038
2020-02-03T15:00:00Z,0,0,Canada,37411038
2020-02-02T15:00:00Z,0,0,Canada,37411038
2020-02-01T15:00:00Z,0,0,Canada,37411038
2020-01-31T15:00:00Z,1,0,Canada,37411038
2020-01-30T15:00:00Z,0,0,Canada,37411038
2020-01-29T15:00:00Z,0,0,Canada,37411038
2020-01-28T15:00:00Z,1,0,Canada,37411038
2020-01-27T15:00:00Z,1,0,Canada,37411038
2020-01-26T15:00:00Z,0,0,Canada,37411038
2020-01-25T15:00:00Z,1,0,Canada,37411038
2020-01-24T15:00:00Z,0,0,Canada,37411038
2020-01-23T15:00:00Z,0,0,Canada,37411038
2020-01-22T15:00:00Z,0,0,Canada,37411038
2020-01-21T15:00:00Z,0,0,Canada,37411038
2020-01-20T15:00:00Z,0,0,Canada,37411038
2020-01-19T15:00:00Z,0,0,Canada,37411038
2020-01-18T15:00:00Z,0,0,Canada,37411038
2020-01-17T15:00:00Z,0,0,Canada,37411038
2020-01-16T15:00:00Z,0,0,Canada,37411038
2020-01-15T15:00:00Z,0,0,Canada,37411038
2020-01-14T15:00:00Z,0,0,Canada,37411038
2020-01-13T15:00:00Z,0,0,Canada,37411038
2020-01-12T15:00:00Z,0,0,Canada,37411038
2020-01-11T15:00:00Z,0,0,Canada,37411038
2020-01-10T15:00:00Z,0,0,Canada,37411038
2020-01-09T15:00:00Z,0,0,Canada,37411038
2020-01-08T15:00:00Z,0,0,Canada,37411038
2020-01-07T15:00:00Z,0,0,Canada,37411038
2020-01-06T15:00:00Z,0,0,Canada,37411038
2020-01-05T15:00:00Z,0,0,Canada,37411038
2020-01-04T15:00:00Z,0,0,Canada,37411038
2020-01-03T15:00:00Z,0,0,Canada,37411038
2020-01-02T15:00:00Z,0,0,Canada,37411038
2020-01-01T15:00:00Z,0,0,Canada,37411038
2020-11-01T15:00:00Z,667,8,Japan,126860299
2020-10-31T15:00:00Z,754,11,Japan,126860299
2020-10-30T15:00:00Z,770,11,Japan,126860299
2020-10-29T15:00:00Z,770,11,Japan,126860299
2020-10-28T15:00:00Z,736,3,Japan,126860299
2020-10-27T15:00:00Z,618,5,Japan,126860299
2020-10-26T15:00:00Z,424,7,Japan,126860299
2020-10-25T15:00:00Z,540,7,Japan,126860299
2020-10-24T15:00:00Z,699,5,Japan,126860299
2020-10-23T15:00:00Z,697,12,Japan,126860299
2020-10-22T15:00:00Z,614,9,Japan,126860299
2020-10-21T15:00:00Z,591,6,Japan,126860299
2020-10-20T15:00:00Z,453,3,Japan,126860299
2020-10-19T15:00:00Z,353,2,Japan,126860299
2020-10-18T15:00:00Z,471,4,Japan,126860299
2020-10-17T15:00:00Z,593,9,Japan,126860299
2020-10-16T15:00:00Z,632,11,Japan,126860299
2020-10-15T15:00:00Z,721,4,Japan,126860299
2020-10-14T15:00:00Z,570,8,Japan,126860299
2020-10-13T15:00:00Z,467,4,Japan,126860299
2020-10-12T15:00:00Z,326,5,Japan,126860299
2020-10-11T15:00:00Z,435,2,Japan,126860299
2020-10-10T15:00:00Z,679,3,Japan,126860299
2020-10-09T15:00:00Z,594,8,Japan,126860299
2020-10-08T15:00:00Z,619,3,Japan,126860299
2020-10-07T15:00:00Z,477,8,Japan,126860299
2020-10-06T15:00:00Z,496,3,Japan,126860299
2020-10-05T15:00:00Z,308,3,Japan,126860299
2020-10-04T15:00:00Z,400,2,Japan,126860299
2020-10-03T15:00:00Z,571,7,Japan,126860299
2020-10-02T15:00:00Z,553,12,Japan,126860299
2020-10-01T15:00:00Z,1205,14,Japan,126860299
2020-09-30T15:00:00Z,0,0,Japan,126860299
2020-09-29T15:00:00Z,516,7,Japan,126860299
2020-09-28T15:00:00Z,363,9,Japan,126860299
2020-09-27T15:00:00Z,441,3,Japan,126860299
2020-09-26T15:00:00Z,635,5,Japan,126860299
2020-09-25T15:00:00Z,558,8,Japan,126860299
2020-09-24T15:00:00Z,456,12,Japan,126860299
2020-09-23T15:00:00Z,273,8,Japan,126860299
2020-09-22T15:00:00Z,330,4,Japan,126860299
2020-09-21T15:00:00Z,781,8,Japan,126860299
2020-09-20T15:00:00Z,0,0,Japan,126860299
2020-09-19T15:00:00Z,584,5,Japan,126860299
2020-09-18T15:00:00Z,579,13,Japan,126860299
2020-09-17T15:00:00Z,485,9,Japan,126860299
2020-09-16T15:00:00Z,561,12,Japan,126860299
2020-09-15T15:00:00Z,490,10,Japan,126860299
2020-09-14T15:00:00Z,301,9,Japan,126860299
2020-09-13T15:00:00Z,439,3,Japan,126860299
2020-09-12T15:00:00Z,674,16,Japan,126860299
2020-09-11T15:00:00Z,643,11,Japan,126860299
2020-09-10T15:00:00Z,680,6,Japan,126860299
2020-09-09T15:00:00Z,495,13,Japan,126860299
2020-09-08T15:00:00Z,492,16,Japan,126860299
2020-09-07T15:00:00Z,378,14,Japan,126860299
2020-09-06T15:00:00Z,437,6,Japan,126860299
2020-09-05T15:00:00Z,543,8,Japan,126860299
2020-09-04T15:00:00Z,608,19,Japan,126860299
2020-09-03T15:00:00Z,669,11,Japan,126860299
2020-09-02T15:00:00Z,598,12,Japan,126860299
2020-09-01T15:00:00Z,609,11,Japan,126860299
2020-08-31T15:00:00Z,527,17,Japan,126860299
2020-08-30T15:00:00Z,601,15,Japan,126860299
2020-08-29T15:00:00Z,841,9,Japan,126860299
2020-08-28T15:00:00Z,850,17,Japan,126860299
2020-08-27T15:00:00Z,905,12,Japan,126860299
2020-08-26T15:00:00Z,846,17,Japan,126860299
2020-08-25T15:00:00Z,701,13,Japan,126860299
2020-08-24T15:00:00Z,1367,16,Japan,126860299
2020-08-23T15:00:00Z,7,4,Japan,126860299
2020-08-22T15:00:00Z,1014,7,Japan,126860299
2020-08-21T15:00:00Z,1012,14,Japan,126860299
2020-08-20T15:00:00Z,1220,11,Japan,126860299
2020-08-19T15:00:00Z,951,16,Japan,126860299
2020-08-18T15:00:00Z,1592,14,Japan,126860299
2020-08-17T15:00:00Z,1006,16,Japan,126860299
2020-08-16T15:00:00Z,238,10,Japan,126860299
2020-08-15T15:00:00Z,1137,3,Japan,126860299
2020-08-14T15:00:00Z,2064,13,Japan,126860299
2020-08-13T15:00:00Z,1069,10,Japan,126860299
2020-08-12T15:00:00Z,932,4,Japan,126860299
2020-08-11T15:00:00Z,1274,7,Japan,126860299
2020-08-10T15:00:00Z,248,4,Japan,126860299
2020-08-09T15:00:00Z,1207,7,Japan,126860299
2020-08-08T15:00:00Z,1344,1,Japan,126860299
2020-08-07T15:00:00Z,1624,6,Japan,126860299
2020-08-06T15:00:00Z,1552,7,Japan,126860299
2020-08-05T15:00:00Z,1134,4,Japan,126860299
2020-08-04T15:00:00Z,1271,6,Japan,126860299
2020-08-03T15:00:00Z,1786,5,Japan,126860299
2020-08-02T15:00:00Z,1991,1,Japan,126860299
2020-08-01T15:00:00Z,1709,4,Japan,126860299
2020-07-31T15:00:00Z,598,1,Japan,126860299
2020-07-30T15:00:00Z,1315,2,Japan,126860299
2020-07-29T15:00:00Z,1126,3,Japan,126860299
2020-07-28T15:00:00Z,1344,4,Japan,126860299
2020-07-27T15:00:00Z,0,0,Japan,126860299
2020-07-26T15:00:00Z,607,0,Japan,126860299
2020-07-25T15:00:00Z,596,3,Japan,126860299
2020-07-24T15:00:00Z,830,1,Japan,126860299
2020-07-23T15:00:00Z,927,2,Japan,126860299
2020-07-22T15:00:00Z,726,1,Japan,126860299
2020-07-21T15:00:00Z,567,1,Japan,126860299
2020-07-20T15:00:00Z,640,3,Japan,126860299
2020-07-19T15:00:00Z,454,0,Japan,126860299
2020-07-18T15:00:00Z,510,0,Japan,126860299
2020-07-17T15:00:00Z,659,0,Japan,126860299
2020-07-16T15:00:00Z,583,0,Japan,126860299
2020-07-15T15:00:00Z,382,1,Japan,126860299
2020-07-14T15:00:00Z,288,2,Japan,126860299
2020-07-13T15:00:00Z,352,0,Japan,126860299
2020-07-12T15:00:00Z,366,0,Japan,126860299
2020-07-11T15:00:00Z,373,0,Japan,126860299
2020-07-10T15:00:00Z,410,0,Japan,126860299
2020-07-09T15:00:00Z,348,1,Japan,126860299
2020-07-08T15:00:00Z,197,1,Japan,126860299
2020-07-07T15:00:00Z,193,2,Japan,126860299
2020-07-06T15:00:00Z,206,1,Japan,126860299
2020-07-05T15:00:00Z,253,0,Japan,126860299
2020-07-04T15:00:00Z,240,0,Japan,126860299
2020-07-03T15:00:00Z,214,1,Japan,126860299
2020-07-02T15:00:00Z,194,1,Japan,126860299
2020-07-01T15:00:00Z,151,1,Japan,126860299
2020-06-30T15:00:00Z,130,2,Japan,126860299
2020-06-29T15:00:00Z,117,0,Japan,126860299
2020-06-28T15:00:00Z,86,1,Japan,126860299
2020-06-27T15:00:00Z,93,0,Japan,126860299
2020-06-26T15:00:00Z,100,2,Japan,126860299
2020-06-25T15:00:00Z,87,1,Japan,126860299
2020-06-24T15:00:00Z,83,5,Japan,126860299
2020-06-23T15:00:00Z,59,8,Japan,126860299
2020-06-22T15:00:00Z,52,2,Japan,126860299
2020-06-21T15:00:00Z,117,1,Japan,126860299
2020-06-20T15:00:00Z,0,0,Japan,126860299
2020-06-19T15:00:00Z,59,17,Japan,126860299
2020-06-18T15:00:00Z,72,0,Japan,126860299
2020-06-17T15:00:00Z,40,4,Japan,126860299
2020-06-16T15:00:00Z,41,4,Japan,126860299
2020-06-15T15:00:00Z,85,2,Japan,126860299
2020-06-14T15:00:00Z,73,0,Japan,126860299
2020-06-13T15:00:00Z,47,1,Japan,126860299
2020-06-12T15:00:00Z,50,2,Japan,126860299
2020-06-11T15:00:00Z,40,2,Japan,126860299
2020-06-10T15:00:00Z,41,1,Japan,126860299
2020-06-09T15:00:00Z,41,3,Japan,126860299
2020-06-08T15:00:00Z,36,0,Japan,126860299
2020-06-07T15:00:00Z,33,0,Japan,126860299
2020-06-06T15:00:00Z,38,2,Japan,126860299
2020-06-05T15:00:00Z,39,7,Japan,126860299
2020-06-04T15:00:00Z,46,4,Japan,126860299
2020-06-03T15:00:00Z,32,3,Japan,126860299
2020-06-02T15:00:00Z,56,6,Japan,126860299
2020-06-01T15:00:00Z,46,2,Japan,126860299
2020-05-31T15:00:00Z,33,1,Japan,126860299
2020-05-30T15:00:00Z,47,5,Japan,126860299
2020-05-29T15:00:00Z,85,12,Japan,126860299
2020-05-28T15:00:00Z,68,16,Japan,126860299
2020-05-27T15:00:00Z,0,0,Japan,126860299
2020-05-26T15:00:00Z,28,12,Japan,126860299
2020-05-25T15:00:00Z,42,16,Japan,126860299
2020-05-24T15:00:00Z,31,10,Japan,126860299
2020-05-23T15:00:00Z,14,12,Japan,126860299
2020-05-22T15:00:00Z,23,12,Japan,126860299
2020-05-21T15:00:00Z,89,19,Japan,126860299
2020-05-20T15:00:00Z,39,6,Japan,126860299
2020-05-19T15:00:00Z,20,8,Japan,126860299
2020-05-18T15:00:00Z,60,14,Japan,126860299
2020-05-17T15:00:00Z,20,5,Japan,126860299
2020-05-16T15:00:00Z,48,19,Japan,126860299
2020-05-15T15:00:00Z,44,15,Japan,126860299
2020-05-14T15:00:00Z,114,23,Japan,126860299
2020-05-13T15:00:00Z,55,19,Japan,126860299
2020-05-12T15:00:00Z,150,25,Japan,126860299
2020-05-11T15:00:00Z,76,22,Japan,126860299
2020-05-10T15:00:00Z,51,8,Japan,126860299
2020-05-09T15:00:00Z,119,12,Japan,126860299
2020-05-08T15:00:00Z,81,44,Japan,126860299
2020-05-07T15:00:00Z,84,6,Japan,126860299
2020-05-06T15:00:00Z,109,8,Japan,126860299
2020-05-05T15:00:00Z,123,22,Japan,126860299
2020-05-04T15:00:00Z,174,11,Japan,126860299
2020-05-03T15:00:00Z,218,18,Japan,126860299
2020-05-02T15:00:00Z,295,34,Japan,126860299
2020-05-01T15:00:00Z,263,26,Japan,126860299
2020-04-30T15:00:00Z,193,17,Japan,126860299
2020-04-29T15:00:00Z,236,26,Japan,126860299
2020-04-28T15:00:00Z,276,13,Japan,126860299
2020-04-27T15:00:00Z,191,25,Japan,126860299
2020-04-26T15:00:00Z,203,3,Japan,126860299
2020-04-25T15:00:00Z,290,14,Japan,126860299
2020-04-24T15:00:00Z,652,17,Japan,126860299
2020-04-23T15:00:00Z,468,30,Japan,126860299
2020-04-22T15:00:00Z,276,101,Japan,126860299
2020-04-21T15:00:00Z,378,0,Japan,126860299
2020-04-20T15:00:00Z,367,15,Japan,126860299
2020-04-19T15:00:00Z,390,10,Japan,126860299
2020-04-18T15:00:00Z,566,7,Japan,126860299
2020-04-17T15:00:00Z,628,6,Japan,126860299
2020-04-16T15:00:00Z,585,12,Japan,126860299
2020-04-15T15:00:00Z,482,17,Japan,126860299
2020-04-14T15:00:00Z,455,10,Japan,126860299
2020-04-13T15:00:00Z,390,7,Japan,126860299
2020-04-12T15:00:00Z,507,4,Japan,126860299
2020-04-11T15:00:00Z,743,4,Japan,126860299
2020-04-10T15:00:00Z,658,6,Japan,126860299
2020-04-09T15:00:00Z,579,3,Japan,126860299
2020-04-08T15:00:00Z,511,4,Japan,126860299
2020-04-07T15:00:00Z,351,1,Japan,126860299
2020-04-06T15:00:00Z,252,7,Japan,126860299
2020-04-05T15:00:00Z,383,3,Japan,126860299
2020-04-04T15:00:00Z,336,1,Japan,126860299
2020-04-03T15:00:00Z,318,6,Japan,126860299
2020-04-02T15:00:00Z,439,6,Japan,126860299
2020-04-01T15:00:00Z,225,1,Japan,126860299
2020-03-31T15:00:00Z,0,0,Japan,126860299
2020-03-30T15:00:00Z,87,2,Japan,126860299
2020-03-29T15:00:00Z,173,2,Japan,126860299
2020-03-28T15:00:00Z,194,3,Japan,126860299
2020-03-27T15:00:00Z,135,3,Japan,126860299
2020-03-26T15:00:00Z,96,1,Japan,126860299
2020-03-25T15:00:00Z,75,2,Japan,126860299
2020-03-24T15:00:00Z,65,1,Japan,126860299
2020-03-23T15:00:00Z,39,1,Japan,126860299
2020-03-22T15:00:00Z,43,5,Japan,126860299
2020-03-21T15:00:00Z,39,1,Japan,126860299
2020-03-20T15:00:00Z,57,2,Japan,126860299
2020-03-19T15:00:00Z,77,4,Japan,126860299
2020-03-18T15:00:00Z,44,1,Japan,126860299
2020-03-17T15:00:00Z,5,0,Japan,126860299
2020-03-16T15:00:00Z,10,4,Japan,126860299
2020-03-15T15:00:00Z,34,2,Japan,126860299
2020-03-14T15:00:00Z,43,1,Japan,126860299
2020-03-13T15:00:00Z,62,2,Japan,126860299
2020-03-12T15:00:00Z,56,4,Japan,126860299
2020-03-11T15:00:00Z,51,3,Japan,126860299
2020-03-10T15:00:00Z,54,3,Japan,126860299
2020-03-09T15:00:00Z,26,2,Japan,126860299
2020-03-08T15:00:00Z,33,1,Japan,126860299
2020-03-07T15:00:00Z,47,0,Japan,126860299
2020-03-06T15:00:00Z,59,0,Japan,126860299
2020-03-05T15:00:00Z,32,0,Japan,126860299
2020-03-04T15:00:00Z,49,0,Japan,126860299
2020-03-03T15:00:00Z,14,0,Japan,126860299
2020-03-02T15:00:00Z,0,0,Japan,126860299
2020-03-01T15:00:00Z,15,1,Japan,126860299
2020-02-29T15:00:00Z,9,2,Japan,126860299
2020-02-28T15:00:00Z,20,0,Japan,126860299
2020-02-27T15:00:00Z,24,0,Japan,126860299
2020-02-26T15:00:00Z,22,2,Japan,126860299
2020-02-25T15:00:00Z,20,0,Japan,126860299
2020-02-24T15:00:00Z,0,0,Japan,126860299
2020-02-23T15:00:00Z,12,0,Japan,126860299
2020-02-22T15:00:00Z,27,0,Japan,126860299
2020-02-21T15:00:00Z,12,0,Japan,126860299
2020-02-20T15:00:00Z,9,0,Japan,126860299
2020-02-19T15:00:00Z,18,0,Japan,126860299
2020-02-18T15:00:00Z,7,0,Japan,126860299
2020-02-17T15:00:00Z,0,0,Japan,126860299
2020-02-16T15:00:00Z,7,0,Japan,126860299
2020-02-15T15:00:00Z,14,0,Japan,126860299
2020-02-14T15:00:00Z,8,0,Japan,126860299
2020-02-13T15:00:00Z,1,0,Japan,126860299
2020-02-12T15:00:00Z,4,1,Japan,126860299
2020-02-11T15:00:00Z,0,0,Japan,126860299
2020-02-10T15:00:00Z,0,0,Japan,126860299
2020-02-09T15:00:00Z,0,0,Japan,126860299
2020-02-08T15:00:00Z,0,0,Japan,126860299
2020-02-07T15:00:00Z,0,0,Japan,126860299
2020-02-06T15:00:00Z,0,0,Japan,126860299
2020-02-05T15:00:00Z,0,0,Japan,126860299
2020-02-04T15:00:00Z,5,0,Japan,126860299
2020-02-03T15:00:00Z,0,0,Japan,126860299
2020-02-02T15:00:00Z,1,0,Japan,126860299
2020-02-01T15:00:00Z,4,0,Japan,126860299
2020-01-31T15:00:00Z,1,0,Japan,126860299
2020-01-30T15:00:00Z,3,0,Japan,126860299
2020-01-29T15:00:00Z,4,0,Japan,126860299
2020-01-28T15:00:00Z,3,0,Japan,126860299
2020-01-27T15:00:00Z,1,0,Japan,126860299
2020-01-26T15:00:00Z,0,0,Japan,126860299
2020-01-25T15:00:00Z,1,0,Japan,126860299
2020-01-24T15:00:00Z,0,0,Japan,126860299
2020-01-23T15:00:00Z,1,0,Japan,126860299
2020-01-22T15:00:00Z,0,0,Japan,126860299
2020-01-21T15:00:00Z,0,0,Japan,126860299
2020-01-20T15:00:00Z,0,0,Japan,126860299
2020-01-19T15:00:00Z,0,0,Japan,126860299
2020-01-18T15:00:00Z,0,0,Japan,126860299
2020-01-17T15:00:00Z,0,0,Japan,126860299
2020-01-16T15:00:00Z,0,0,Japan,126860299
2020-01-15T15:00:00Z,0,0,Japan,126860299
2020-01-14T15:00:00Z,1,0,Japan,126860299
2020-01-13T15:00:00Z,0,0,Japan,126860299
2020-01-12T15:00:00Z,0,0,Japan,126860299
2020-01-11T15:00:00Z,0,0,Japan,126860299
2020-01-10T15:00:00Z,0,0,Japan,126860299
2020-01-09T15:00:00Z,0,0,Japan,126860299
2020-01-08T15:00:00Z,0,0,Japan,126860299
2020-01-07T15:00:00Z,0,0,Japan,126860299
2020-01-06T15:00:00Z,0,0,Japan,126860299
2020-01-05T15:00:00Z,0,0,Japan,126860299
2020-01-04T15:00:00Z,0,0,Japan,126860299
2020-01-03T15:00:00Z,0,0,Japan,126860299
2020-01-02T15:00:00Z,0,0,Japan,126860299
2020-01-01T15:00:00Z,0,0,Japan,126860299
